time,kb,zos,salinity,water_temp,wind_direction,wind_speed,peace_discharge,peace_TN,peace_TP
1/4/1993,333,0.012906181,33.04347826,26.8,36,13.9,202,8.2,1.999090909
1/11/1993,667,0.015613713,33.06521739,27,118,16.2,423,10.1,1.934545455
1/18/1993,667,0.021701646,33.08695652,27.1,108,16.2,1470,12,1.87
1/25/1993,0,0.015950316,33.10869565,26.8,110,12.6,1450,10.0475,1.8705
2/1/1993,0,0.00897704,33.13043478,26.5,14,17.5,1490,8.095,1.871
2/8/1993,0,-0.000869858,33.15217391,26.1,81,15.7,1320,6.1425,1.8715
2/15/1993,0,-0.013538267,33.17391304,26.2,106,14.4,766,4.19,1.872
2/22/1993,0,-0.005464595,33.19565217,26,188,14.1,928,1.66,1.810666667
3/1/1993,0,-0.022791059,33.2173913,25.9,32,14.3,1090,1.732,1.749333333
3/8/1993,0,-0.038407884,33.23913043,26.3,292,18.1,1090,1.804,1.688
3/15/1993,0,-0.062933319,33.26086957,26.6,7,24.7,2560,1.876,1.626666667
3/22/1993,0,-0.061417051,33.2826087,25.5,108,18.4,2550,1.948,1.565333333
3/29/1993,0,-0.06024736,33.30434783,26.2,129,14.6,2000,2.02,1.504
4/5/1993,0,-0.037195044,33.32608696,26.4,81,17.6,3290,5.68,1.442666667
4/12/1993,0,-0.008214168,33.34782609,26.3,128,15.3,3140,9.34,1.381333333
4/19/1993,0,-0.012611815,33.36956522,26.5,40,14.3,2040,13,1.32
4/26/1993,0,-0.034968423,33.39130435,26.9,105,13.4,1800,9.3,1.44
5/3/1993,0,-0.018452846,33.41304348,26.8,122,14,797,6.973333333,1.172
5/10/1993,0,-0.026877505,33.43478261,27.3,72,9.8,495,4.646666667,0.904
5/17/1993,0,-0.031855223,33.45652174,27.2,98,8.5,309,2.32,0.636
5/24/1993,0,-0.022591745,33.47826087,26.9,88,11.6,186,2.103333333,0.7045
5/31/1993,0,-0.019285464,33.5,26.1,77,12,391,1.886666667,0.773
6/7/1993,0,-0.019499692,33.52173913,28.7,81,7.6,453,1.67,0.8415
6/14/1993,0,0.007423136,33.54347826,29.1,84,9.2,318,1.41,0.91
6/21/1993,0,0.016871832,33.56521739,28.8,97,10.7,177,7.9,3.37
6/28/1993,0,0.003120284,33.58695652,29.7,120,7.9,782,8.566666667,3.883333333
7/5/1993,0,0.006427766,33.60869565,31.3,97,7,757,9.233333333,4.396666667
7/12/1993,0,0.018052381,33.63043478,30.1,78,8.7,632,9.9,4.91
7/19/1993,0,0.027553563,33.65217391,31.5,112,9.3,498,9.2,4.525
7/26/1993,0,0.029788234,33.67391304,32,303,7.4,314,8.5,4.14
8/2/1993,0,0.033013923,33.69565217,32.2,289,9.7,782,7.8,3.755
8/9/1993,0,0.042683633,33.7173913,31.3,113,8.7,723,7.1,3.37
8/16/1993,0,0.048708535,33.73913043,31.8,65,9.4,393,7.55,3.17
8/23/1993,0,0.05144056,33.76086957,30.8,346,9.4,268,8,2.97
8/30/1993,0,0.054528911,33.7826087,31.3,281,11,824,5.15,3.31
9/6/1993,0,0.049031697,33.80434783,30.9,166,9.9,921,2.3,3.65
9/13/1993,0,0.046338428,33.82608696,31.4,118,10.4,1450,7.7,3.99
9/20/1993,0,0.068182806,33.84782609,29.8,96,12.6,1560,1.88,3.48
9/27/1993,0,0.077790992,33.86956522,30.2,65,9.2,1370,12,2.97
10/4/1993,0,0.083248268,33.89130435,29,52,12.3,797,12.33333333,2.96
10/11/1993,0,0.078705352,33.91304348,29.5,344,15.2,466,12.66666667,2.95
10/18/1993,0,0.078062569,33.93478261,29,160,13.5,1050,13,2.94
10/25/1993,0,0.064983803,33.95652174,29,49,9.8,1020,10.22,2.546
11/1/1993,0,0.062730232,33.97826087,27.8,48,15.9,1050,7.44,2.152
11/8/1993,0,0.049852223,34,27.9,64,13,1060,4.66,1.758
11/15/1993,0,0.059286703,34.02173913,28,110,13.1,635,1.88,1.364
11/22/1993,0,0.03343166,34.04347826,28.8,35,10.5,405,1.695,0.97
11/29/1993,0,0.019250857,34.06521739,27.6,23,11.4,327,1.51,0.576
12/6/1993,0,0.019193185,34.08695652,27.4,67,12.5,233,1.555555556,0.576444444
12/13/1993,0,0.005304665,34.10869565,27.7,51,11.4,182,1.601111111,0.576888889
12/20/1993,0,0.005079858,34.13043478,26.5,29,13.6,159,1.646666667,0.577333333
12/27/1993,0,-0.005076031,34.15217391,26.8,61,15,226,1.692222222,0.577777778
1/3/1994,0,-0.023088823,34.17391304,26.9,262,19.3,246,1.737777778,0.578222222
1/10/1994,0,-0.047687451,34.19565217,26.5,143,17.9,369,1.783333333,0.578666667
1/17/1994,0,-0.040933737,34.2173913,26.4,111,17.2,287,1.828888889,0.579111111
1/24/1994,0,-0.041288967,34.23913043,26,44,13.9,413,1.874444444,0.579555556
1/31/1994,0,-0.041224712,34.26086957,26.2,103,16,277,1.92,0.58
2/7/1994,0,-0.04381715,34.2826087,26.1,36,15.2,364,7.5,2.15
2/14/1994,0,-0.045041671,34.30434783,27.2,151,13.5,292,7.7,3.37
2/21/1994,0,-0.037278438,34.32608696,26.5,53,14.1,391,6.19375,2.896
2/28/1994,0,-0.03829107,34.34782609,26.5,148,11.9,362,4.6875,2.422
3/7/1994,0,-0.066745397,34.36956522,26.3,312,16.8,1070,3.18125,1.948
3/14/1994,0,-0.064741971,34.39130435,26.2,122,13.6,514,1.675,1.474
3/21/1994,0,-0.076392729,34.41304348,26.8,183,8.3,235,1.6,1
3/28/1994,0,-0.068343396,34.43478261,26.7,171,13,195,1.45,1.24625
4/4/1994,0,-0.059481464,34.45652174,27.9,358,18.2,182,1.92125,1.4925
4/11/1994,0,-0.042532674,34.47826087,26.7,110,11.8,125,2.3925,1.73875
4/18/1994,0,-0.043330813,34.5,27.5,136,9.6,108,2.86375,1.985
4/25/1994,0,-0.029515032,34.52173913,27.7,104,16.4,244,3.335,2.23125
5/2/1994,0,-0.035547937,34.54347826,27.8,77,10.5,279,1.61,2.4775
5/9/1994,0,-0.030170604,34.56521739,29.2,44,9.4,143,1.62,2.72375
5/16/1994,0,-0.02565959,34.58695652,28.9,128,7.4,88,6.1,2.97
5/23/1994,0,-0.007016244,34.60869565,28.8,16,12.1,128,8.733333333,2.9
5/30/1994,0,-0.000532159,34.63043478,29,80,9.7,63,11.36666667,2.83
6/6/1994,0,-0.008095769,34.65217391,29,60,7.8,369,14,2.76
6/13/1994,0,-0.014130764,34.67391304,29.96086957,103.6,11.148,991,5.8,2.54
6/20/1994,0,-0.011321333,34.69565217,30.408,107.1111111,8.818518519,1950,3.7575,2.462
6/27/1994,0,-0.002306574,34.7173913,30.80384615,111.1428571,8.803571429,2600,1.715,2.384
7/4/1994,0,0.014477464,34.73913043,30.764,116.4615385,9.473076923,1480,2.677,2.306
7/11/1994,0,0.027372595,34.76086957,30.97307692,103.3703704,9.877777778,1330,4.6885,2.228
7/18/1994,0,0.014369808,34.7826087,31.25185185,124.1428571,10.1,1050,6.7,2.15
7/25/1994,0,0.002711452,34.80434783,31.37777778,135.75,9.846428571,638,9.525,2.2325
8/1/1994,0,0.00282582,34.82608696,30.1,52,9.2,1720,12.35,2.315
8/8/1994,0,0.009234806,34.84782609,31.9,128,8.8,2840,15.175,2.3975
8/15/1994,0,0.025021634,34.86956522,30.1,54,14.8,1890,18,2.48
8/22/1994,0,0.021798637,34.89130435,32.1,225,12.5,3010,16.5,2.39
8/29/1994,0,0.029542197,34.91304348,31.1,95,13.3,3330,15,2.3
9/5/1994,0,0.046327484,34.93478261,29.1,22,7.8,3290,10.57,1.8975
9/12/1994,0,0.064341494,34.95652174,30.89642857,92.32142857,10.675,3460,6.14,1.495
9/19/1994,60000,0.068316082,34.97826087,30.75714286,76.71428571,11.40714286,7320,1.71,1.0925
9/26/1994,260000,0.063141472,35,30.46428571,101.5357143,11.68214286,8850,1.3,0.69
10/3/1994,119000,0.076005933,34,30.01851852,79.59259259,11.61851852,8010,1.345,0.695
10/10/1994,28800,0.065072593,34,29.7,89.55172414,12.38965517,7680,1.39,0.7
10/17/1994,53000,0.068009176,34,29.19285714,94.79310345,11.34137931,4460,1.41125,0.705
10/24/1994,0,0.081999424,33,29.13571429,98.62068966,11.61724138,2640,1.4325,0.71
10/31/1994,23000,0.05553758,32,28.27857143,85.79310345,12.25517241,1380,1.45375,0.715
11/7/1994,0,0.035026506,34,27.93214286,81.93103448,12.7137931,1470,1.475,0.72
11/14/1994,1300,0.020786172,34,27.60714286,30,6.2,924,1.49625,0.725
11/21/1994,0,0.02686745,34,27.27142857,340,7.7,1960,1.5175,0.73
11/28/1994,0,0.041505096,34,27.11071429,30,5.7,1910,1.53875,0.735
12/5/1994,380000,0.038161242,34,26.99285714,40,5.1,1120,1.56,0.74
12/12/1994,4700000,0.029643862,34,26.52857143,10,7.2,1350,10,2.21
12/19/1994,2280000,0.039761151,34,26.20714286,20,5.1,846,5.65,1.575
12/26/1994,147000,0.016141258,33,26.05357143,330,8.2,1330,1.3,0.94
1/2/1995,630000,0.000568915,29,25.9862069,40,5.7,1710,1.336,1.104285714
1/9/1995,18300,-0.023138553,34,25.85517241,50,7.2,1020,1.372,1.268571429
1/16/1995,610000,-0.035034368,28,25.62413793,110,9.3,1610,1.408,1.432857143
1/23/1995,1480000,-0.048276053,32,26.4,130,15.3,1710,1.444,1.597142857
1/30/1995,0,-0.056112572,32,26.4,15,12.6,1080,1.48,1.761428571
2/6/1995,1000,-0.101714075,32,26.2,302,18,683,4.09,1.925714286
2/13/1995,0,-0.098356231,32,26.1,189,15.4,612,6.7,2.09
2/20/1995,333,-0.082582592,32,26.5,134,12.5,1060,8.5,3.99
2/27/1995,0,-0.076540682,32.375,23.3,59,11.8,1160,7.1,3.412
3/6/1995,0,-0.061937168,32.75,22,5,9.7,785,5.7,2.834
3/13/1995,0,-0.044921507,33.125,21.9,88,14.7,1250,4.3,2.256
3/20/1995,0,-0.051685495,33.5,25,103,17.3,1060,2.9,1.678
3/27/1995,0,-0.052088844,33.875,26.5,112,9,1060,1.5,1.1
4/3/1995,0,-0.045689637,34.25,26.2,22,13.1,592,8.25,1.135
4/10/1995,0,-0.038856695,34.625,27.2,53,18.2,1270,15,1.17
4/17/1995,81700000,-0.04378233,35,27.4,12,16.8,1260,13,2.12
4/24/1995,43000,-0.036179209,34,27.6,132,11.8,533,11,3.07
5/1/1995,5000,-0.045517633,34,27.4,42,16.4,1690,8.5,4.29
5/8/1995,31700,-0.03376328,35,29.3,111,13.5,1230,8.2,2.61
5/15/1995,333,-0.019083993,34,28.7,153,10,294,7.08,2.3268
5/22/1995,1000,-0.002059649,35,29.6,164,10.2,154,5.96,2.0436
5/29/1995,0,0.004898147,34.5,29.3,96,9.1,166,4.84,1.7604
6/5/1995,0,0.004744162,34,29.2,113,27.2,833,3.72,1.4772
6/12/1995,0,-0.000953064,34,29.7,76,9,965,2.6,1.194
6/19/1995,200,0.005971448,34,29.2,61,12.2,268,5.45,2.067
6/26/1995,30700,-0.005685655,34,29.4,27,11.9,2090,8.3,2.94
7/3/1995,0,0.010101323,32,31.3,115,6.3,1700,6.4,2.27
7/10/1995,0,0.014884045,33.5,31.2,85,8.5,965,5.01,2.43
7/17/1995,270000,0.019771439,35,30.7,97,11.1,880,3.62,2.59
7/24/1995,0,0.021122835,30,32.4,277,11.6,2320,5.746666667,2.75
7/31/1995,0,0.025137395,31,32.5,100,12.9,3990,7.873333333,2.91
8/7/1995,6000,0.033906968,32,29.6,85,11.3,5540,10,3.07
8/14/1995,0,0.047659568,33,30.7,87,8.3,5560,7.5,3.04
8/21/1995,103000,0.052822013,34,32.9,204,9.1,4270,7.825,2.915
8/28/1995,83000,0.057908211,27,31.7,240,11.1,6150,8.15,2.79
9/4/1995,23667,0.055089,33,32.1,17,9.8,7790,8.475,2.665
9/11/1995,3066600,0.071772641,31,31.3,68,7.9,7790,8.8,2.54
9/18/1995,1130000,0.062581859,28,31.8,91,7.7,5840,6,2.02
9/25/1995,1000,0.074928823,32,32,63,9.3,4920,7.3,2.64
10/2/1995,333,0.099117335,32,30.1,91,11.7,2990,1.8,2.48
10/9/1995,4300,0.081525495,32,29.4,4,21.5,4190,3.125,2.32
10/16/1995,0,0.071340304,32,28.6,93,12.6,5210,4.45,2.16
10/23/1995,0,0.075888075,32,29.3,52,13,3890,5.775,2
10/30/1995,0,0.054361051,34.3,28.4,55,12.7,3080,7.1,1.84
11/6/1995,3300,0.046631612,33.53333333,28.1,93,20,2450,8.3,2.27
11/13/1995,0,0.036213549,32.76666667,28.2,13,12.1,1760,7.7,2.15
11/20/1995,150000,0.03731874,32,28.3,93,12.9,1590,7.85,2.165
11/27/1995,140000,0.038149449,34.2,28,25,15.6,1060,8,2.18
12/4/1995,190000,0.021320756,32,27.9,46,13.1,635,5.07,1.581
12/11/1995,11667,0.011752518,34,27.9,16,15.1,530,2.14,0.982
12/18/1995,150000,0.01499566,34,27.2,97,13,466,2.04525,0.963777778
12/25/1995,0,-0.005605785,34,27.2,14,18.3,430,1.9505,0.945555556
1/1/1996,63000,-0.013494708,34,26.5,42,12.6,482,1.85575,0.927333333
1/8/1996,0,-0.044673478,33.8,26.5,300,16.7,2370,1.761,0.909111111
1/15/1996,0,-0.05586217,33.6,25.7,355,14.8,2330,2.5375,0.890888889
1/22/1996,0,-0.039987123,33.4,25.4,24,13.9,1640,3.314,0.872666667
1/29/1996,0,-0.039366407,33.2,25.2,125,15.3,1200,3.276,0.854444444
2/5/1996,60000,-0.041609037,33,25.3,147,14.9,899,3.238,0.836222222
2/12/1996,5800000,-0.0582268,33,25.3,86,11.4,1020,3.2,0.818
2/19/1996,16300,-0.072878622,33,24.7,9,15.5,892,1.48,0.8862
2/26/1996,93000,-0.069064293,33,25.2,110,12.1,638,2.525,0.9544
3/4/1996,273000,-0.067842321,33,25.3,154,16.2,782,2.281666667,1.0226
3/11/1996,1700000,-0.070783909,34,25.5,360,16.7,763,2.038333333,1.0908
3/18/1996,4700000,-0.067274139,34,25.8,178,13.8,782,1.795,1.159
3/25/1996,153000,-0.084471421,34,25.8,124,19.4,482,1.481,1.2272
4/1/1996,737000,-0.072026299,35.2,26.5,176,15.9,757,3.86075,1.2954
4/8/1996,900000,-0.06330214,35,26.5,142,14.3,1130,6.2405,1.3636
4/15/1996,967000,-0.066728837,34,26.7,2,17,1110,8.62025,1.4318
4/22/1996,700000,-0.06050775,35,26.9,141,13,638,11,1.5
4/29/1996,1770000,-0.059065403,35,28.2,127,11.4,388,9.5,2.15
5/6/1996,93300,-0.039596006,34,27.5,31,12.8,371,9.875,2.165
5/13/1996,86700,-0.019741664,35.7,28.5,111,10.1,235,10.25,2.18
5/20/1996,16300,-0.017283577,36.3,27.7,83,10.5,277,10.625,2.195
5/27/1996,0,-0.018247546,34.1,28.7,123,14.7,260,11,2.21
6/3/1996,0,-0.009871434,35.2,29.5,78,10.8,558,6.4,1.495
6/10/1996,107000,-0.025493925,35.9,28.6,131,15.9,482,1.8,0.78
6/17/1996,0,-0.031219168,34.925,29,79,10.9,393,17,2.09
6/24/1996,0,-0.027554075,33.95,31.3,177,6.3,698,8.5,2.05
7/1/1996,0,-0.024416831,32.975,32.4,67,11.4,1200,7.566666667,2.01
7/8/1996,0,-0.022871673,32,29.6,178,14,1170,6.633333333,1.97
7/15/1996,0,-0.012675448,32.5,33,175,12.7,1180,5.7,1.93
7/22/1996,0,0.010551329,33,31.1,91,13.2,1260,16,2.48
7/29/1996,0,0.036147812,33.5,32.2,91,10.9,812,14.5,2.07
8/5/1996,0,0.047455947,34,32.6,138,10.8,525,13,1.66
8/12/1996,0,0.04344983,34.5,30.2,74,9.6,741,16.5,1.81
8/19/1996,333000,0.055971178,35,32.3,74,10.7,905,20,1.96
8/26/1996,333,0.073565432,38,30,101,12.6,978,10,1.59
9/2/1996,0,0.048065722,37.5125,31.8,84,6.7,686,9.2,1.78
9/9/1996,0,0.030792964,37.025,32.1,29,8.8,339,5.4,1.285
9/16/1996,0,0.029994075,36.5375,31.9,37,8.3,889,1.6,0.79
9/23/1996,0,0.035048252,36.05,30.8,296,9.1,800,13,1.75
9/30/1996,27300,0.069496068,35.5625,30.2,138,9.2,671,9.2,1.93
10/7/1996,0,0.106787732,35.075,29.9,92,20.6,541,8.866666667,1.806666667
10/14/1996,0,0.106805319,34.5875,28.7,61,12.9,1670,8.533333333,1.683333333
10/21/1996,96700,0.080306456,34.1,27.7,56,12.9,970,8.2,1.56
10/28/1996,0,0.06726565,34,28,119,11.3,770,1.4,0.68
11/4/1996,32000,0.04768439,34.33333333,28.1,30,14,399,2.9,1.04
11/11/1996,48700,0.037839485,34.66666667,27.1,103,15.4,175,4.4,1.4
11/18/1996,20000,0.04703423,35,25.8,56,17.1,127,5.9,1.76
11/25/1996,153000,0.025938415,35,26.7,120,12,97,7.4,2.12
12/2/1996,5300,0.003439657,34.66666667,26.6,36,13.3,108,4.38,1.37
12/9/1996,1330,-0.010641366,34.33333333,26.5,20,13.9,285,1.36,0.62
12/16/1996,35700,-0.001932164,34,25.8,97,8.9,323,1.96,0.55
12/23/1996,0,-0.018031551,33,25.6,56,16.3,211,7.1,1.72
12/30/1996,790000,-0.022642208,33.14285714,24.6,109,12.2,149,5.266666667,1.4
1/6/1997,26700,-0.018210799,33.28571429,24.5,85,8.1,118,3.433333333,1.08
1/13/1997,0,-0.027758962,33.42857143,24.5,55,15.9,186,1.6,0.76
1/20/1997,0,-0.019241971,33.57142857,23,332,14.2,157,1.54,1.53
1/27/1997,0,-0.024399712,33.71428571,23.5,110,11.5,134,8.9,2.3
2/3/1997,6630000,-0.034051866,33.85714286,23,94,8.6,121,7.1,1.23
2/10/1997,0,-0.035752423,34,22.9,1,9,125,1.4,0.72
2/17/1997,0,-0.035765689,34.95,25.43703704,118.7857143,12.45714286,213,3.69,1.043
2/24/1997,200000,-0.051125557,35.9,25.67142857,134.8965517,12.28275862,175,6,2.09
3/3/1997,0,-0.052757581,35.55,25.62857143,132.7241379,13.73448276,116,6.4,1.59
3/10/1997,1000,-0.041105376,35.2,25.72142857,144.0689655,13.18965517,97,7.3,2.85
3/17/1997,1670,-0.041096736,35.1,26.01785714,119.2068966,12.37931034,237,5.6,2.33
3/24/1997,0,-0.032417681,35.05,26.13928571,126.1724138,12.6137931,161,3.349,2.576666667
3/31/1997,0,-0.040427325,35,26.38148148,112.3928571,12.70714286,147,1.098,2.823333333
4/7/1997,0,-0.033560569,36,26.41538462,123.0714286,12.13928571,86,5.8,3.07
4/14/1997,0,-0.031099218,35.66666667,26.84,88.48148148,12.32222222,125,7.7,2.33
4/21/1997,0,-0.050359463,35.33333333,27.12,99.40740741,11.58888889,186,1.5,0.73
4/28/1997,0,-0.032471009,35,27.212,108.1851852,11.18148148,791,1.15,1.115
5/5/1997,0,-0.027884661,35.05,27.94230769,119.5714286,11.35,1310,11,1.5
5/12/1997,0,-0.010809514,35.1,28.052,120.9259259,9.611111111,470,2.055,1.450333333
5/19/1997,0,-0.022483442,35.13333333,28.272,92.77777778,10.38518519,334,1.7,1.400666667
5/26/1997,0,-0.023854501,35.16666667,28.8,167,5.9,220,1.54,1.351
6/2/1997,0,-0.015718804,35.2,29.4,96,8.9,208,5.1,2.36
6/9/1997,0,-0.006750259,35.2,29.3,72,10,167,1.04,0.417
6/16/1997,0,0.002177804,35.12142857,30.4,198,9.5,476,1.683,0.651
6/23/1997,0,0.009357492,35.04285714,29.8,173,8.2,204,1.5,0.885
6/30/1997,0,0.007440311,34.96428571,29.7,102,7.6,393,5.2,2.33
7/7/1997,0,0.016687499,34.88571429,31.4,317,10.1,733,3.535,1.851333333
7/14/1997,0,0.011974509,34.80714286,31.8,10,7.6,1120,1.87,1.372666667
7/21/1997,333,0.011968258,34.72857143,32.1,10,6.1,1670,2.01,0.894
7/28/1997,0,0.027965617,34.65,32.8,174,7.8,2490,9.8,2.58
8/4/1997,0,0.027919698,34.57142857,31.9,211,9.5,1740,2.904,0.96
8/11/1997,0,0.039249084,34.49285714,32.4,10,9.3,2960,12,2.3
8/18/1997,0,0.035050726,34.41428571,31.6,120,7.8,3130,2.24,0.848
8/25/1997,0,0.036221673,34.33571429,31.8,352,7.9,2550,2.18,0.814
9/1/1997,0,0.047252586,34.25714286,30.3,66,11.9,1430,9.2,2.21
9/8/1997,333,0.06305099,34.17857143,30.3,81,12.2,739,1.83,2.025
9/15/1997,0,0.06437988,34.1,30.2,46,8,599,12,1.84
9/22/1997,0,0.065680102,33.75,29.6,90,10.5,351,1.9,0.965
9/29/1997,0,0.060039745,33.4,30.3,248,7.1,3660,8.1,2.33
10/6/1997,1330,0.054079956,36.541,29.9,81,11.2,3650,2.292,0.7
10/13/1997,0,0.082961233,35.98075,28.6,98,12.4,1050,1.83,0.689
10/20/1997,0,0.084393977,35.4205,28.6,62,11.4,494,1.5,0.678
10/27/1997,147000,0.08333937,34.86025,27.8,152,11.4,265,4.1,1.319
11/3/1997,127000,0.068527969,34.3,27.8,1,13.2,794,6.7,1.96
11/10/1997,683000,0.045377074,35,28.3,335,10.9,805,3.3,0.82
11/17/1997,133000,0.029160102,35.1,28.1,50,14.3,9660,7.65,1.205
11/24/1997,467000,0.007843001,35.3,28.3,80,11.8,10000,12,1.59
12/1/1997,434000,-0.014055732,35.5,28,58,13.1,4760,1.81,0.613
12/8/1997,1340,-0.021216994,35.2,27.9,351,15.1,2250,1.75,0.6205
12/15/1997,333,-0.030379642,34,27.7,197,16.2,6160,1.3,0.628
12/22/1997,666,-0.04851923,34.2,26.8,158,9.6,8030,7,1.84
12/29/1997,506000,-0.043841279,34.83333333,27,150,19.9,5680,4.3,1.31
1/5/1998,12330,-0.047534117,35.46666667,26.4,95,18.6,4510,1.6,0.78
1/12/1998,1300000,-0.052007957,36.1,26.2,129,14.8,2930,1.52,0.81
1/19/1998,570000,-0.043973261,35.06666667,25.9,124,14.4,3450,1.1,0.8
1/26/1998,500000,-0.027858528,34.03333333,26.6,83,13.9,5960,7.5,1.66
2/2/1998,46700,-0.035461251,33,26.4,7,18.3,6520,1.559,0.772
2/9/1998,333,-0.044627098,32.6,25.7,312,19.7,3960,1.587,0.778
2/16/1998,0,-0.027303865,31,25.4,66,17.8,3380,1.8,0.784
2/23/1998,68333333,-0.03267586,29.4,25.6,96,15.5,11000,3.2,1.252
3/2/1998,97333,-0.023618661,31.5,25.6,11,13.3,9140,4.6,1.72
3/9/1998,288333,-0.032448659,29.2,25.3,161,14.7,4240,1.453,1.2435
3/16/1998,333,-0.03469216,29.33846154,24.5,66,14.4,4410,1.1,0.767
3/23/1998,0,-0.04776558,29.47692308,24.3,129,19.9,18800,1.29,1.0735
3/30/1998,0,-0.044191004,29.61538462,24.9,102,12.3,18200,5.8,1.38
4/6/1998,0,-0.045924449,29.75384615,26.6,128,8,6070,1.915,1.13
4/13/1998,0,-0.039333193,29.89230769,26.9,329,14.2,2530,1.69,1.18
4/20/1998,0,-0.0398278,30.03076923,26.4,132,13.3,1440,6.3,1.1
4/27/1998,0,-0.043394021,30.16923077,25.2,322,11.6,1050,12,2.33
5/4/1998,0,-0.034892687,30.30769231,26.5,128,12.7,676,3.547,1.1
5/11/1998,0,-0.016940528,30.44615385,27.1,195,11.3,500,8.7,2.76
5/18/1998,0,0.008890072,30.58461538,29.2,10,6.8,337,2.87,1.259
5/25/1998,133000,0.011733735,30.72307692,30.2,0,8.7,247,5.8,2.61
6/1/1998,5670,0.004571876,30.86153846,29.1,100,12.3,331,1.926,1.1
6/8/1998,0,-0.009520218,31,29.9,133,8.2,312,6.2,2.48
6/15/1998,0,-0.002498385,34,31.5,115,7.7,157,7.7,3.07
6/22/1998,0,-0.001800424,34.066,31.2,104,7.5,105,1.05,3.07
6/29/1998,0,0.011469792,34.132,30.5,72,11.3,149,6.3,3.07
7/6/1998,0,0.01066,34.198,32.1,59,11,111,1.833,1.66
7/13/1998,0,0.023722848,34.264,33.4,261,14.6,522,1.77,1.79
7/20/1998,0,0.031223085,34.33,32.5,95,8.8,1090,5.485,1.92
7/27/1998,0,0.031823005,34.396,31.3,72,7.9,739,9.2,2.05
8/3/1998,0,0.023961556,34.462,32,82,10.5,399,3.725,1.78
8/10/1998,2000,0.021086627,34.528,32.2,181,12.6,629,14,3.68
8/17/1998,0,0.008865294,34.594,33.2,0,7,512,1.11,2.99
8/24/1998,0,0.038454249,34.66,30.8,85,11.5,779,7.8,2.3
8/31/1998,0,0.036274704,34.726,32.2,62,9.8,685,5.803,1.963333333
9/7/1998,0,0.052648239,34.792,30,113,17.3,578,3.806,1.626666667
9/14/1998,0,0.072081699,34.858,29.7,129,11.5,1270,1.809,1.29
9/21/1998,0,0.058642087,34.924,29.5,158,13.1,2330,7.3,4.29
9/28/1998,0,0.06340614,34.99,29.9,193,26.5,4820,1.85,3.83
10/5/1998,0,0.048351861,35.056,30.2,103,11.9,5590,8.1,3.37
10/12/1998,0,0.052017857,35.122,29.7,101,8.9,4250,2.276,1.181
10/19/1998,333,0.067938888,35.188,29.2,90,12.8,2180,3.850666667,1.594
10/26/1998,0,0.062069807,35.254,28.4,79,15.4,1220,5.425333333,2.007
11/2/1998,0,0.047956233,35.32,27.5,79,13,886,7,2.42
11/9/1998,0,0.025237911,35.386,27.8,124,17.8,2170,1.1,0.63
11/16/1998,97000,0.0202227,35.452,26.7,124,11.9,1660,12,3.68
11/23/1998,780000,0.013574361,35.79033333,27.4,118,9.5,662,8.7,3.37
11/30/1998,0,0.000557415,36.12866667,27.3,29,9.4,431,6.28,2.613333333
12/7/1998,1123000,-0.018562064,36.467,26.5,112,11,325,3.86,1.856666667
12/14/1998,34430000,-0.019421019,35.85025,26.1,95,12,280,1.44,1.1
12/21/1998,32000000,-0.007649799,35.2335,26.3,109,9.8,232,0.98,1.001
12/28/1998,0,0.003659443,34.61675,27.3,89,17.2,195,5.6,2.64
1/4/1999,700000,-0.014539981,34,27.3,5,18,399,1.14,0.91
1/11/1999,3630000,-0.029628301,34.455,26.6,15,17.9,421,6.9,2.33
1/18/1999,1840000,-0.032919428,36.293,26.5,206,10.2,290,7.5,2.88
1/25/1999,670000,-0.042056014,34,26.5,44,13.2,982,6.2,2.21
2/1/1999,369000,-0.042530642,34,26.2,105,17.2,995,2.08,0.831
2/8/1999,49300,-0.047687364,34,27.7,58,6.6,485,1.73,0.9225
2/15/1999,6330,-0.033924732,36.269,27.2,107,16.2,704,1.38,1.014
2/22/1999,167000,-0.026931439,34,26.8,2,13.6,503,6.5,2.09
3/1/1999,76000,-0.027184234,35,26.5,21,10.6,232,1.6,2.45
3/8/1999,5670,-0.034384553,36.292,26.1,145,15,182,1.43,1
3/15/1999,333,-0.043410242,36.3382,26.6,123,15.9,149,2.765,1.45
3/22/1999,0,-0.059719118,36.3844,26.3,37,11.2,169,4.1,1.9
3/29/1999,169000,-0.066966553,36.4306,25.9,82,9.8,115,2.95,0.446
4/5/1999,0,-0.062860489,36.4768,26.8,105,13.2,88,1.8,1.365
4/12/1999,1000,-0.047817334,36.523,27.8,90,7.1,65,1.62,1
4/19/1999,667,-0.032656483,35,27.2,16,18.4,47,3.6,2.64
4/26/1999,26700,-0.028484115,35,27.1,121,9.2,44,6.05,2.575
5/3/1999,8000,-0.004826827,35,27.8,14,16.5,173,8.5,2.51
5/10/1999,667,-0.007663097,36.425,27.9,156,15.7,111,8.6,7.67
5/17/1999,2000,-0.018260286,35,29.3,84,7.7,108,7.833333333,5.766666667
5/24/1999,0,-0.013334032,35.54966667,29.8,76,7.4,118,7.066666667,3.863333333
5/31/1999,0,-0.020818221,36.09933333,30.8,93,8.6,208,6.3,1.96
6/7/1999,333,-0.006313855,36.649,28.5,89,12.9,147,5.8,2.27
6/14/1999,0,-0.001559592,36.6048,29.3,71,8.9,314,6.6,3.68
